OrderID,CustomerID,StoreID,OrderDate,OrderStatus,PaymentID
ORD0000636,CUST00046,STORE0014,2026-04-26,Completed,PAY0000636
ORD0000715,CUST00074,STORE0015,2026-04-26,Completed,PAY0000715
ORD0000785,CUST00110,STORE0010,2026-04-26,Completed,PAY0000785
ORD0001467,CUST00018,STORE0004,2026-04-26,Completed,PAY0001467
ORD0001612,CUST00078,STORE0011,2026-04-26,Completed,PAY0001612
ORD0001646,CUST00068,STORE0014,2026-04-26,Completed,PAY0001646
ORD0001714,CUST00061,STORE0014,2026-04-26,Completed,PAY0001714
ORD0002049,CUST00058,STORE0006,2026-04-26,Completed,PAY0002049
ORD0002249,CUST00021,STORE0009,2026-04-26,Completed,PAY0002249
ORD0002351,CUST00063,STORE0016,2026-04-26,Completed,PAY0002351
ORD0002535,CUST00006,STORE0013,2026-04-26,Completed,PAY0002535
ORD0002546,CUST00136,STORE0009,2026-04-26,Completed,PAY0002546
ORD0002666,CUST00141,STORE0018,2026-04-26,Completed,PAY0002666
ORD0002697,CUST00136,STORE0004,2026-04-26,Completed,PAY0002697
ORD0002843,CUST00001,STORE0004,2026-04-26,Cancelled,PAY0002843
ORD0002923,CUST00109,STORE0012,2026-04-26,Completed,PAY0002923
ORD0002960,CUST00023,STORE0015,2026-04-26,Completed,PAY0002960
ORD0003085,CUST00031,STORE0009,2026-04-26,Completed,PAY0003085
ORD0003200,CUST00102,STORE0017,2026-04-26,Completed,PAY0003200
ORD0003465,CUST00134,STORE0001,2026-04-26,Completed,PAY0003465
ORD0003680,CUST00023,STORE0010,2026-04-26,Completed,PAY0003680
ORD0003827,CUST00127,STORE0017,2026-04-26,Completed,PAY0003827
ORD0003840,CUST00089,STORE0009,2026-04-26,Completed,PAY0003840
ORD0004169,CUST00109,STORE0013,2026-04-26,Cancelled,PAY0004169
ORD0004200,CUST00007,STORE0016,2026-04-26,Completed,PAY0004200
ORD0000176,CUST00129,STORE0015,2026-04-27,Completed,PAY0000176
ORD0000218,CUST00119,STORE0009,2026-04-27,Completed,PAY0000218
ORD0000318,CUST00149,STORE0009,2026-04-27,Completed,PAY0000318
ORD0000601,CUST00120,STORE0008,2026-04-27,Completed,PAY0000601
ORD0000974,CUST00019,STORE0003,2026-04-27,Completed,PAY0000974
ORD0000977,CUST00071,STORE0013,2026-04-27,Completed,PAY0000977
ORD0001381,CUST00054,STORE0004,2026-04-27,Completed,PAY0001381
ORD0001493,CUST00004,STORE0008,2026-04-27,Completed,PAY0001493
ORD0001917,CUST00048,STORE0007,2026-04-27,Completed,PAY0001917
ORD0001996,CUST00076,STORE0001,2026-04-27,Completed,PAY0001996
ORD0002556,CUST00079,STORE0007,2026-04-27,Completed,PAY0002556
ORD0003220,CUST00106,STORE0010,2026-04-27,Completed,PAY0003220
ORD0003349,CUST00073,STORE0012,2026-04-27,Completed,PAY0003349
ORD0003566,CUST00074,STORE0007,2026-04-27,Completed,PAY0003566
ORD0003581,CUST00036,STORE0009,2026-04-27,Completed,PAY0003581
ORD0003790,CUST00040,STORE0018,2026-04-27,Completed,PAY0003790
ORD0003802,CUST00068,STORE0011,2026-04-27,Completed,PAY0003802
ORD0003901,CUST00004,STORE0005,2026-04-27,Completed,PAY0003901
ORD0003939,CUST00123,STORE0006,2026-04-27,Completed,PAY0003939
ORD0000336,CUST00138,STORE0014,2026-04-28,Completed,PAY0000336
ORD0000769,CUST00063,STORE0015,2026-04-28,Completed,PAY0000769
ORD0001075,CUST00042,STORE0012,2026-04-28,Completed,PAY0001075
ORD0001386,CUST00042,STORE0016,2026-04-28,Completed,PAY0001386
ORD0001481,CUST00136,STORE0005,2026-04-28,Completed,PAY0001481
ORD0001569,CUST00011,STORE0006,2026-04-28,Completed,PAY0001569
ORD0001966,CUST00064,STORE0016,2026-04-28,Completed,PAY0001966
ORD0002557,CUST00012,STORE0004,2026-04-28,Completed,PAY0002557
ORD0002884,CUST00129,STORE0018,2026-04-28,Completed,PAY0002884
ORD0003473,CUST00037,STORE0015,2026-04-28,Completed,PAY0003473
ORD0003571,CUST00058,STORE0016,2026-04-28,Completed,PAY0003571
ORD0003663,CUST00094,STORE0016,2026-04-28,Completed,PAY0003663
ORD0000678,CUST00140,STORE0004,2026-04-29,Completed,PAY0000678
ORD0001275,CUST00011,STORE0012,2026-04-29,Completed,PAY0001275
ORD0001606,CUST00038,STORE0003,2026-04-29,Completed,PAY0001606
ORD0001751,CUST00021,STORE0003,2026-04-29,Completed,PAY0001751
ORD0002902,CUST00055,STORE0005,2026-04-29,Completed,PAY0002902
ORD0002971,CUST00039,STORE0011,2026-04-29,Completed,PAY0002971
ORD0003401,CUST00097,STORE0012,2026-04-29,Completed,PAY0003401
ORD0003484,CUST00028,STORE0017,2026-04-29,Completed,PAY0003484
ORD0003602,CUST00016,STORE0009,2026-04-29,Completed,PAY0003602
ORD0003900,CUST00136,STORE0008,2026-04-29,Completed,PAY0003900
ORD0003946,CUST00101,STORE0018,2026-04-29,Completed,PAY0003946
ORD0003985,CUST00057,STORE0006,2026-04-29,Completed,PAY0003985
ORD0004076,CUST00132,STORE0007,2026-04-29,Completed,PAY0004076
ORD0004141,CUST00071,STORE0016,2026-04-29,Completed,PAY0004141
ORD0004160,CUST00072,STORE0008,2026-04-29,Completed,PAY0004160
ORD0004185,CUST00124,STORE0005,2026-04-29,Completed,PAY0004185
ORD0000042,CUST00082,STORE0005,2026-04-30,Completed,PAY0000042
ORD0000446,CUST00031,STORE0018,2026-04-30,Completed,PAY0000446
ORD0000563,CUST00033,STORE0001,2026-04-30,Completed,PAY0000563
ORD0000719,CUST00039,STORE0012,2026-04-30,Completed,PAY0000719
ORD0000804,CUST00094,STORE0009,2026-04-30,Completed,PAY0000804
ORD0000849,CUST00044,STORE0002,2026-04-30,Completed,PAY0000849
ORD0001037,CUST00043,STORE0001,2026-04-30,Completed,PAY0001037
ORD0001410,CUST00032,STORE0007,2026-04-30,Completed,PAY0001410
ORD0001677,CUST00056,STORE0016,2026-04-30,Completed,PAY0001677
ORD0001735,CUST00091,STORE0012,2026-04-30,Completed,PAY0001735
ORD0002290,CUST00095,STORE0013,2026-04-30,Completed,PAY0002290
ORD0002563,CUST00054,STORE0004,2026-04-30,Completed,PAY0002563
ORD0003794,CUST00068,STORE0017,2026-04-30,Completed,PAY0003794
ORD0003903,CUST00049,STORE0006,2026-04-30,Completed,PAY0003903
ORD0003992,CUST00128,STORE0014,2026-04-30,Completed,PAY0003992
ORD0000191,CUST00103,STORE0005,2026-05-01,Completed,PAY0000191
ORD0000299,CUST00079,STORE0013,2026-05-01,Completed,PAY0000299
ORD0000339,CUST00032,STORE0010,2026-05-01,Completed,PAY0000339
ORD0000348,CUST00002,STORE0006,2026-05-01,Completed,PAY0000348
ORD0000473,CUST00009,STORE0004,2026-05-01,Completed,PAY0000473
ORD0000971,CUST00102,STORE0005,2026-05-01,Completed,PAY0000971
ORD0001597,CUST00092,STORE0001,2026-05-01,Completed,PAY0001597
ORD0002472,CUST00143,STORE0010,2026-05-01,Completed,PAY0002472
ORD0002491,CUST00005,STORE0003,2026-05-01,Completed,PAY0002491
ORD0002870,CUST00111,STORE0003,2026-05-01,Completed,PAY0002870
ORD0003458,CUST00119,STORE0013,2026-05-01,Completed,PAY0003458
ORD0003867,CUST00101,STORE0001,2026-05-01,Completed,PAY0003867
ORD0004155,CUST00100,STORE0017,2026-05-01,Completed,PAY0004155
ORD0000623,CUST00148,STORE0012,2026-05-02,Completed,PAY0000623
ORD0000654,CUST00011,STORE0016,2026-05-02,Completed,PAY0000654
ORD0000789,CUST00122,STORE0016,2026-05-02,Completed,PAY0000789
ORD0000884,CUST00079,STORE0017,2026-05-02,Completed,PAY0000884
ORD0001093,CUST00123,STORE0015,2026-05-02,Completed,PAY0001093
ORD0001237,CUST00015,STORE0005,2026-05-02,Completed,PAY0001237
ORD0001404,CUST00057,STORE0007,2026-05-02,Completed,PAY0001404
ORD0001719,CUST00008,STORE0011,2026-05-02,Completed,PAY0001719
ORD0002164,CUST00060,STORE0001,2026-05-02,Cancelled,PAY0002164
ORD0002880,CUST00032,STORE0015,2026-05-02,Completed,PAY0002880
ORD0003711,CUST00081,STORE0007,2026-05-02,Completed,PAY0003711
ORD0003775,CUST00064,STORE0012,2026-05-02,Completed,PAY0003775
ORD0000206,CUST00136,STORE0006,2026-05-03,Completed,PAY0000206
ORD0000327,CUST00134,STORE0011,2026-05-03,Completed,PAY0000327
ORD0001180,CUST00132,STORE0003,2026-05-03,Completed,PAY0001180
ORD0001424,CUST00150,STORE0015,2026-05-03,Completed,PAY0001424
ORD0001574,CUST00040,STORE0004,2026-05-03,Completed,PAY0001574
ORD0001619,CUST00045,STORE0015,2026-05-03,Completed,PAY0001619
ORD0001823,CUST00146,STORE0001,2026-05-03,Completed,PAY0001823
ORD0001873,CUST00026,STORE0014,2026-05-03,Completed,PAY0001873
ORD0002266,CUST00032,STORE0004,2026-05-03,Completed,PAY0002266
ORD0002333,CUST00104,STORE0012,2026-05-03,Completed,PAY0002333
ORD0002604,CUST00135,STORE0007,2026-05-03,Completed,PAY0002604
ORD0003321,CUST00101,STORE0005,2026-05-03,Completed,PAY0003321
ORD0003609,CUST00030,STORE0007,2026-05-03,Completed,PAY0003609
ORD0000090,CUST00092,STORE0003,2026-05-04,Completed,PAY0000090
ORD0000404,CUST00107,STORE0013,2026-05-04,Completed,PAY0000404
ORD0000880,CUST00030,STORE0001,2026-05-04,Completed,PAY0000880
ORD0000890,CUST00088,STORE0016,2026-05-04,Completed,PAY0000890
ORD0002398,CUST00100,STORE0006,2026-05-04,Completed,PAY0002398
ORD0002855,CUST00027,STORE0001,2026-05-04,Completed,PAY0002855
ORD0003257,CUST00098,STORE0009,2026-05-04,Completed,PAY0003257
ORD0003282,CUST00004,STORE0016,2026-05-04,Completed,PAY0003282
ORD0003291,CUST00043,STORE0002,2026-05-04,Completed,PAY0003291
ORD0003342,CUST00002,STORE0016,2026-05-04,Completed,PAY0003342
ORD0003623,CUST00061,STORE0016,2026-05-04,Completed,PAY0003623
ORD0000106,CUST00065,STORE0015,2026-05-05,Completed,PAY0000106
ORD0000369,CUST00134,STORE0018,2026-05-05,Completed,PAY0000369
ORD0000391,CUST00026,STORE0007,2026-05-05,Completed,PAY0000391
ORD0000762,CUST00083,STORE0009,2026-05-05,Completed,PAY0000762
ORD0000866,CUST00008,STORE0009,2026-05-05,Completed,PAY0000866
ORD0001191,CUST00039,STORE0006,2026-05-05,Completed,PAY0001191
ORD0001336,CUST00150,STORE0005,2026-05-05,Completed,PAY0001336
ORD0001405,CUST00118,STORE0012,2026-05-05,Completed,PAY0001405
ORD0001660,CUST00045,STORE0013,2026-05-05,Completed,PAY0001660
ORD0001833,CUST00020,STORE0005,2026-05-05,Completed,PAY0001833
ORD0001849,CUST00101,STORE0001,2026-05-05,Completed,PAY0001849
ORD0002127,CUST00078,STORE0002,2026-05-05,Completed,PAY0002127
ORD0002178,CUST00004,STORE0007,2026-05-05,Completed,PAY0002178
ORD0002466,CUST00066,STORE0016,2026-05-05,Completed,PAY0002466
ORD0002723,CUST00110,STORE0015,2026-05-05,Completed,PAY0002723
ORD0002910,CUST00031,STORE0001,2026-05-05,Completed,PAY0002910
ORD0003191,CUST00002,STORE0012,2026-05-05,Completed,PAY0003191
ORD0003345,CUST00017,STORE0006,2026-05-05,Completed,PAY0003345
ORD0003826,CUST00141,STORE0004,2026-05-05,Completed,PAY0003826
ORD0000075,CUST00020,STORE0016,2026-05-06,Completed,PAY0000075
ORD0000120,CUST00101,STORE0002,2026-05-06,Completed,PAY0000120
ORD0000255,CUST00100,STORE0011,2026-05-06,Completed,PAY0000255
ORD0000530,CUST00060,STORE0006,2026-05-06,Completed,PAY0000530
ORD0000727,CUST00097,STORE0010,2026-05-06,Cancelled,PAY0000727
ORD0000829,CUST00039,STORE0012,2026-05-06,Completed,PAY0000829
ORD0000901,CUST00064,STORE0018,2026-05-06,Completed,PAY0000901
ORD0001202,CUST00054,STORE0012,2026-05-06,Completed,PAY0001202
ORD0001967,CUST00096,STORE0016,2026-05-06,Completed,PAY0001967
ORD0001980,CUST00150,STORE0009,2026-05-06,Completed,PAY0001980
ORD0002708,CUST00010,STORE0010,2026-05-06,Completed,PAY0002708
ORD0002759,CUST00050,STORE0007,2026-05-06,Cancelled,PAY0002759
ORD0002903,CUST00128,STORE0018,2026-05-06,Completed,PAY0002903
ORD0002920,CUST00132,STORE0002,2026-05-06,Completed,PAY0002920
ORD0003113,CUST00120,STORE0009,2026-05-06,Completed,PAY0003113
ORD0003703,CUST00140,STORE0015,2026-05-06,Completed,PAY0003703
ORD0003753,CUST00141,STORE0004,2026-05-06,Completed,PAY0003753
ORD0003800,CUST00087,STORE0006,2026-05-06,Completed,PAY0003800
ORD0003855,CUST00089,STORE0012,2026-05-06,Completed,PAY0003855
ORD0004026,CUST00127,STORE0006,2026-05-06,Completed,PAY0004026
ORD0004152,CUST00021,STORE0009,2026-05-06,Completed,PAY0004152
ORD0004167,CUST00052,STORE0014,2026-05-06,Completed,PAY0004167
ORD0000173,CUST00083,STORE0013,2026-05-07,Completed,PAY0000173
ORD0000501,CUST00042,STORE0017,2026-05-07,Completed,PAY0000501
ORD0000642,CUST00050,STORE0003,2026-05-07,Completed,PAY0000642
ORD0000908,CUST00001,STORE0015,2026-05-07,Completed,PAY0000908
ORD0000933,CUST00098,STORE0002,2026-05-07,Completed,PAY0000933
ORD0001060,CUST00083,STORE0002,2026-05-07,Completed,PAY0001060
ORD0001178,CUST00029,STORE0007,2026-05-07,Completed,PAY0001178
ORD0001253,CUST00110,STORE0015,2026-05-07,Completed,PAY0001253
ORD0002119,CUST00124,STORE0005,2026-05-07,Completed,PAY0002119
ORD0002643,CUST00148,STORE0008,2026-05-07,Completed,PAY0002643
ORD0002801,CUST00116,STORE0018,2026-05-07,Completed,PAY0002801
ORD0002982,CUST00110,STORE0005,2026-05-07,Cancelled,PAY0002982
ORD0003607,CUST00049,STORE0004,2026-05-07,Completed,PAY0003607
ORD0003619,CUST00120,STORE0006,2026-05-07,Completed,PAY0003619
ORD0003757,CUST00037,STORE0005,2026-05-07,Completed,PAY0003757
ORD0003792,CUST00142,STORE0006,2026-05-07,Completed,PAY0003792
ORD0003817,CUST00026,STORE0014,2026-05-07,Completed,PAY0003817
ORD0003870,CUST00028,STORE0010,2026-05-07,Completed,PAY0003870
ORD0000073,CUST00135,STORE0016,2026-05-08,Completed,PAY0000073
ORD0000278,CUST00064,STORE0004,2026-05-08,Completed,PAY0000278
ORD0000527,CUST00113,STORE0003,2026-05-08,Completed,PAY0000527
ORD0000732,CUST00114,STORE0011,2026-05-08,Completed,PAY0000732
ORD0000877,CUST00063,STORE0003,2026-05-08,Completed,PAY0000877
ORD0001141,CUST00023,STORE0001,2026-05-08,Completed,PAY0001141
ORD0001894,CUST00021,STORE0009,2026-05-08,Completed,PAY0001894
ORD0001903,CUST00049,STORE0011,2026-05-08,Completed,PAY0001903
ORD0002176,CUST00136,STORE0004,2026-05-08,Completed,PAY0002176
ORD0002496,CUST00004,STORE0006,2026-05-08,Completed,PAY0002496
ORD0002499,CUST00023,STORE0016,2026-05-08,Completed,PAY0002499
ORD0002538,CUST00029,STORE0005,2026-05-08,Completed,PAY0002538
ORD0002560,CUST00137,STORE0005,2026-05-08,Completed,PAY0002560
ORD0003108,CUST00090,STORE0017,2026-05-08,Completed,PAY0003108
ORD0003197,CUST00062,STORE0015,2026-05-08,Completed,PAY0003197
ORD0003365,CUST00024,STORE0010,2026-05-08,Completed,PAY0003365
ORD0004052,CUST00086,STORE0011,2026-05-08,Completed,PAY0004052
ORD0004128,CUST00095,STORE0002,2026-05-08,Cancelled,PAY0004128
ORD0000472,CUST00018,STORE0008,2026-05-09,Completed,PAY0000472
ORD0000555,CUST00042,STORE0012,2026-05-09,Completed,PAY0000555
ORD0001247,CUST00028,STORE0015,2026-05-09,Completed,PAY0001247
ORD0001726,CUST00049,STORE0018,2026-05-09,Completed,PAY0001726
ORD0001835,CUST00010,STORE0005,2026-05-09,Cancelled,PAY0001835
ORD0001944,CUST00104,STORE0006,2026-05-09,Completed,PAY0001944
ORD0001947,CUST00002,STORE0015,2026-05-09,Completed,PAY0001947
ORD0002359,CUST00093,STORE0007,2026-05-09,Completed,PAY0002359
ORD0002628,CUST00041,STORE0017,2026-05-09,Completed,PAY0002628
ORD0002636,CUST00028,STORE0002,2026-05-09,Completed,PAY0002636
ORD0002875,CUST00140,STORE0004,2026-05-09,Completed,PAY0002875
ORD0003145,CUST00049,STORE0016,2026-05-09,Completed,PAY0003145
ORD0003455,CUST00134,STORE0014,2026-05-09,Completed,PAY0003455
ORD0003508,CUST00098,STORE0011,2026-05-09,Completed,PAY0003508
ORD0003592,CUST00136,STORE0002,2026-05-09,Completed,PAY0003592
ORD0003678,CUST00120,STORE0010,2026-05-09,Completed,PAY0003678
ORD0003911,CUST00101,STORE0013,2026-05-09,Completed,PAY0003911
ORD0003981,CUST00021,STORE0006,2026-05-09,Completed,PAY0003981
ORD0003989,CUST00112,STORE0008,2026-05-09,Completed,PAY0003989
ORD0004179,CUST00105,STORE0009,2026-05-09,Completed,PAY0004179
ORD0000225,CUST00016,STORE0011,2026-05-10,Cancelled,PAY0000225
ORD0000455,CUST00001,STORE0011,2026-05-10,Completed,PAY0000455
ORD0000484,CUST00141,STORE0010,2026-05-10,Completed,PAY0000484
ORD0000495,CUST00064,STORE0006,2026-05-10,Completed,PAY0000495
ORD0001224,CUST00073,STORE0012,2026-05-10,Completed,PAY0001224
ORD0001534,CUST00086,STORE0012,2026-05-10,Completed,PAY0001534
ORD0001679,CUST00029,STORE0017,2026-05-10,Completed,PAY0001679
ORD0001902,CUST00035,STORE0005,2026-05-10,Completed,PAY0001902
ORD0002168,CUST00054,STORE0013,2026-05-10,Completed,PAY0002168
ORD0002510,CUST00066,STORE0011,2026-05-10,Completed,PAY0002510
ORD0002571,CUST00149,STORE0013,2026-05-10,Completed,PAY0002571
ORD0002650,CUST00108,STORE0018,2026-05-10,Completed,PAY0002650
ORD0002814,CUST00063,STORE0017,2026-05-10,Completed,PAY0002814
ORD0003226,CUST00120,STORE0010,2026-05-10,Cancelled,PAY0003226
ORD0003494,CUST00078,STORE0011,2026-05-10,Completed,PAY0003494
ORD0003872,CUST00086,STORE0008,2026-05-10,Completed,PAY0003872
ORD0004089,CUST00044,STORE0002,2026-05-10,Completed,PAY0004089
ORD0000893,CUST00011,STORE0003,2026-05-11,Completed,PAY0000893
ORD0001036,CUST00092,STORE0010,2026-05-11,Completed,PAY0001036
ORD0001183,CUST00018,STORE0016,2026-05-11,Completed,PAY0001183
ORD0001412,CUST00079,STORE0013,2026-05-11,Completed,PAY0001412
ORD0001578,CUST00056,STORE0014,2026-05-11,Completed,PAY0001578
ORD0001899,CUST00039,STORE0009,2026-05-11,Completed,PAY0001899
ORD0002102,CUST00121,STORE0015,2026-05-11,Completed,PAY0002102
ORD0002497,CUST00031,STORE0018,2026-05-11,Completed,PAY0002497
ORD0002794,CUST00056,STORE0001,2026-05-11,Completed,PAY0002794
ORD0002816,CUST00110,STORE0003,2026-05-11,Completed,PAY0002816
ORD0002927,CUST00140,STORE0013,2026-05-11,Completed,PAY0002927
ORD0002939,CUST00097,STORE0006,2026-05-11,Completed,PAY0002939
ORD0003056,CUST00136,STORE0008,2026-05-11,Completed,PAY0003056
ORD0003553,CUST00069,STORE0001,2026-05-11,Completed,PAY0003553
ORD0003611,CUST00010,STORE0006,2026-05-11,Completed,PAY0003611
ORD0003893,CUST00022,STORE0017,2026-05-11,Completed,PAY0003893
ORD0004010,CUST00061,STORE0005,2026-05-11,Completed,PAY0004010
ORD0004062,CUST00010,STORE0017,2026-05-11,Completed,PAY0004062
ORD0000263,CUST00111,STORE0001,2026-05-12,Completed,PAY0000263
ORD0000435,CUST00052,STORE0010,2026-05-12,Completed,PAY0000435
ORD0000545,CUST00057,STORE0018,2026-05-12,Completed,PAY0000545
ORD0001098,CUST00101,STORE0010,2026-05-12,Completed,PAY0001098
ORD0001622,CUST00074,STORE0001,2026-05-12,Completed,PAY0001622
ORD0001649,CUST00002,STORE0001,2026-05-12,Completed,PAY0001649
ORD0002008,CUST00013,STORE0013,2026-05-12,Completed,PAY0002008
ORD0002692,CUST00093,STORE0014,2026-05-12,Completed,PAY0002692
ORD0002719,CUST00057,STORE0016,2026-05-12,Cancelled,PAY0002719
ORD0002787,CUST00135,STORE0008,2026-05-12,Completed,PAY0002787
ORD0003023,CUST00011,STORE0007,2026-05-12,Completed,PAY0003023
ORD0003172,CUST00038,STORE0008,2026-05-12,Completed,PAY0003172
ORD0003807,CUST00038,STORE0018,2026-05-12,Completed,PAY0003807
ORD0000230,CUST00142,STORE0008,2026-05-13,Completed,PAY0000230
ORD0000353,CUST00102,STORE0006,2026-05-13,Completed,PAY0000353
ORD0001432,CUST00110,STORE0014,2026-05-13,Completed,PAY0001432
ORD0001513,CUST00025,STORE0016,2026-05-13,Completed,PAY0001513
ORD0002346,CUST00023,STORE0001,2026-05-13,Completed,PAY0002346
ORD0002632,CUST00146,STORE0009,2026-05-13,Completed,PAY0002632
ORD0002758,CUST00062,STORE0017,2026-05-13,Completed,PAY0002758
ORD0002769,CUST00087,STORE0013,2026-05-13,Completed,PAY0002769
ORD0002813,CUST00030,STORE0017,2026-05-13,Completed,PAY0002813
ORD0002820,CUST00031,STORE0016,2026-05-13,Completed,PAY0002820
ORD0003042,CUST00104,STORE0010,2026-05-13,Completed,PAY0003042
ORD0003511,CUST00003,STORE0006,2026-05-13,Completed,PAY0003511
ORD0003947,CUST00129,STORE0003,2026-05-13,Completed,PAY0003947
ORD0004159,CUST00125,STORE0008,2026-05-13,Cancelled,PAY0004159
ORD0000051,CUST00032,STORE0017,2026-05-14,Completed,PAY0000051
ORD0000150,CUST00149,STORE0013,2026-05-14,Completed,PAY0000150
ORD0000156,CUST00050,STORE0017,2026-05-14,Completed,PAY0000156
ORD0000419,CUST00030,STORE0016,2026-05-14,Completed,PAY0000419
ORD0000432,CUST00097,STORE0002,2026-05-14,Completed,PAY0000432
ORD0000650,CUST00070,STORE0008,2026-05-14,Completed,PAY0000650
ORD0001331,CUST00003,STORE0017,2026-05-14,Completed,PAY0001331
ORD0001335,CUST00043,STORE0011,2026-05-14,Completed,PAY0001335
ORD0001550,CUST00083,STORE0001,2026-05-14,Completed,PAY0001550
ORD0001564,CUST00083,STORE0004,2026-05-14,Completed,PAY0001564
ORD0001743,CUST00007,STORE0013,2026-05-14,Completed,PAY0001743
ORD0002159,CUST00035,STORE0018,2026-05-14,Completed,PAY0002159
ORD0002416,CUST00146,STORE0015,2026-05-14,Completed,PAY0002416
ORD0002554,CUST00067,STORE0004,2026-05-14,Cancelled,PAY0002554
ORD0002660,CUST00128,STORE0017,2026-05-14,Completed,PAY0002660
ORD0002756,CUST00100,STORE0015,2026-05-14,Completed,PAY0002756
ORD0002850,CUST00137,STORE0006,2026-05-14,Completed,PAY0002850
ORD0003062,CUST00080,STORE0010,2026-05-14,Completed,PAY0003062
ORD0003319,CUST00055,STORE0001,2026-05-14,Completed,PAY0003319
ORD0003467,CUST00004,STORE0002,2026-05-14,Completed,PAY0003467
ORD0003542,CUST00093,STORE0014,2026-05-14,Completed,PAY0003542
ORD0003545,CUST00120,STORE0003,2026-05-14,Completed,PAY0003545
ORD0003645,CUST00137,STORE0001,2026-05-14,Completed,PAY0003645
ORD0004106,CUST00023,STORE0012,2026-05-14,Completed,PAY0004106
ORD0000456,CUST00020,STORE0007,2026-05-15,Cancelled,PAY0000456
ORD0000549,CUST00087,STORE0010,2026-05-15,Completed,PAY0000549
ORD0000630,CUST00061,STORE0015,2026-05-15,Completed,PAY0000630
ORD0000690,CUST00113,STORE0001,2026-05-15,Completed,PAY0000690
ORD0000699,CUST00016,STORE0009,2026-05-15,Completed,PAY0000699
ORD0000775,CUST00074,STORE0002,2026-05-15,Completed,PAY0000775
ORD0000850,CUST00015,STORE0015,2026-05-15,Completed,PAY0000850
ORD0000883,CUST00032,STORE0014,2026-05-15,Completed,PAY0000883
ORD0000934,CUST00078,STORE0005,2026-05-15,Completed,PAY0000934
ORD0001062,CUST00034,STORE0008,2026-05-15,Completed,PAY0001062
ORD0001759,CUST00140,STORE0014,2026-05-15,Completed,PAY0001759
ORD0001781,CUST00089,STORE0013,2026-05-15,Completed,PAY0001781
ORD0001785,CUST00111,STORE0008,2026-05-15,Completed,PAY0001785
ORD0001942,CUST00072,STORE0013,2026-05-15,Completed,PAY0001942
ORD0002053,CUST00044,STORE0001,2026-05-15,Completed,PAY0002053
ORD0002121,CUST00104,STORE0006,2026-05-15,Completed,PAY0002121
ORD0002219,CUST00135,STORE0003,2026-05-15,Completed,PAY0002219
ORD0002263,CUST00081,STORE0017,2026-05-15,Completed,PAY0002263
ORD0002868,CUST00032,STORE0008,2026-05-15,Completed,PAY0002868
ORD0003185,CUST00067,STORE0010,2026-05-15,Completed,PAY0003185
ORD0003335,CUST00126,STORE0008,2026-05-15,Completed,PAY0003335
ORD0003539,CUST00127,STORE0017,2026-05-15,Completed,PAY0003539
ORD0003629,CUST00026,STORE0006,2026-05-15,Completed,PAY0003629
ORD0000444,CUST00056,STORE0004,2026-05-16,Completed,PAY0000444
ORD0000452,CUST00099,STORE0001,2026-05-16,Completed,PAY0000452
ORD0000669,CUST00144,STORE0001,2026-05-16,Completed,PAY0000669
ORD0001230,CUST00054,STORE0018,2026-05-16,Completed,PAY0001230
ORD0001592,CUST00059,STORE0003,2026-05-16,Completed,PAY0001592
ORD0002211,CUST00093,STORE0009,2026-05-16,Completed,PAY0002211
ORD0002641,CUST00060,STORE0018,2026-05-16,Cancelled,PAY0002641
ORD0002992,CUST00064,STORE0016,2026-05-16,Completed,PAY0002992
ORD0003027,CUST00029,STORE0008,2026-05-16,Completed,PAY0003027
ORD0003095,CUST00096,STORE0004,2026-05-16,Cancelled,PAY0003095
ORD0003666,CUST00050,STORE0018,2026-05-16,Completed,PAY0003666
ORD0004049,CUST00084,STORE0011,2026-05-16,Completed,PAY0004049
ORD0000114,CUST00086,STORE0004,2026-05-17,Completed,PAY0000114
ORD0000140,CUST00072,STORE0008,2026-05-17,Completed,PAY0000140
ORD0000216,CUST00129,STORE0009,2026-05-17,Completed,PAY0000216
ORD0000352,CUST00041,STORE0003,2026-05-17,Completed,PAY0000352
ORD0001233,CUST00078,STORE0012,2026-05-17,Completed,PAY0001233
ORD0001307,CUST00020,STORE0011,2026-05-17,Completed,PAY0001307
ORD0001430,CUST00054,STORE0007,2026-05-17,Completed,PAY0001430
ORD0002161,CUST00057,STORE0004,2026-05-17,Cancelled,PAY0002161
ORD0002323,CUST00012,STORE0002,2026-05-17,Completed,PAY0002323
ORD0003080,CUST00090,STORE0010,2026-05-17,Completed,PAY0003080
ORD0003259,CUST00010,STORE0004,2026-05-17,Completed,PAY0003259
ORD0003671,CUST00059,STORE0013,2026-05-17,Cancelled,PAY0003671
ORD0003734,CUST00022,STORE0014,2026-05-17,Completed,PAY0003734
ORD0003895,CUST00036,STORE0004,2026-05-17,Cancelled,PAY0003895
ORD0000374,CUST00080,STORE0008,2026-05-18,Completed,PAY0000374
ORD0001317,CUST00081,STORE0017,2026-05-18,Completed,PAY0001317
ORD0001907,CUST00086,STORE0001,2026-05-18,Completed,PAY0001907
ORD0002550,CUST00101,STORE0006,2026-05-18,Completed,PAY0002550
ORD0002720,CUST00067,STORE0013,2026-05-18,Completed,PAY0002720
ORD0002722,CUST00005,STORE0003,2026-05-18,Completed,PAY0002722
ORD0003307,CUST00011,STORE0014,2026-05-18,Completed,PAY0003307
ORD0003317,CUST00049,STORE0013,2026-05-18,Cancelled,PAY0003317
