OrderItemID,OrderID,ProductID,Quantity,UnitPrice,Discount,LineAmount
ITEM00002102,ORD0002770,PROD00097,4,31284.13,0.2,100109.22
ITEM00002103,ORD0001640,PROD00092,3,22785.65,0.15,58103.41
ITEM00002104,ORD0003364,PROD00004,4,14185.5,0.1,51067.8
ITEM00002105,ORD0002985,PROD00034,1,6989.97,0.05,6640.47
ITEM00002106,ORD0002269,PROD00052,5,3686.71,0.0,18433.55
ITEM00002107,ORD0000948,PROD00070,2,2111.98,0.0,4223.96
ITEM00002108,ORD0001494,PROD00077,1,4512.83,0.05,4287.19
ITEM00002109,ORD0004082,PROD00041,1,31482.01,0.05,29907.91
ITEM00002110,ORD0002434,PROD00024,5,21256.79,0.0,106283.95
ITEM00002111,ORD0002852,PROD00060,2,26022.82,0.2,41636.51
ITEM00002112,ORD0004150,PROD00014,2,32042.32,0.0,64084.64
ITEM00002113,ORD0001673,PROD00052,5,3686.71,0.0,18433.55
ITEM00002114,ORD0000468,PROD00091,2,36997.61,0.1,66595.7
ITEM00002115,ORD0002570,PROD00099,1,1583.05,0.0,1583.05
ITEM00002116,ORD0000622,PROD00049,3,36803.75,0.0,110411.25
ITEM00002117,ORD0003167,PROD00051,1,26642.17,0.0,26642.17
ITEM00002118,ORD0003657,PROD00080,3,1983.77,0.0,5951.31
ITEM00002119,ORD0001694,PROD00047,2,19432.07,0.1,34977.73
ITEM00002120,ORD0003904,PROD00098,1,11569.88,0.0,11569.88
ITEM00002121,ORD0003327,PROD00059,3,12601.2,0.05,35913.42
ITEM00002122,ORD0001899,PROD00085,5,30956.16,0.05,147041.76
ITEM00002123,ORD0003134,PROD00052,1,3686.71,0.0,3686.71
ITEM00002124,ORD0002748,PROD00078,1,4156.2,0.0,4156.2
ITEM00002125,ORD0001056,PROD00074,3,7552.65,0.0,22657.95
ITEM00002126,ORD0000527,PROD00011,4,39396.81,0.0,157587.24
ITEM00002127,ORD0000191,PROD00026,2,20955.68,0.2,33529.09
ITEM00002128,ORD0001143,PROD00097,2,31284.13,0.0,62568.26
ITEM00002129,ORD0003561,PROD00018,2,18573.59,0.0,37147.18
ITEM00002130,ORD0001579,PROD00067,4,9721.17,0.1,34996.21
ITEM00002131,ORD0001306,PROD00079,2,28032.28,0.0,56064.56
ITEM00002132,ORD0001922,PROD00050,1,29435.69,0.0,29435.69
ITEM00002133,ORD0003341,PROD00086,2,7222.29,0.05,13722.35
ITEM00002134,ORD0002496,PROD00052,3,3686.71,0.15,9401.11
ITEM00002135,ORD0001545,PROD00071,5,10168.48,0.05,48300.28
ITEM00002136,ORD0002852,PROD00001,4,24639.04,0.1,88700.54
ITEM00002137,ORD0003226,PROD00038,4,11449.14,0.15,38927.08
ITEM00002138,ORD0002877,PROD00055,4,23334.75,0.15,79338.15
ITEM00002139,ORD0001525,PROD00023,3,10927.01,0.0,32781.03
ITEM00002140,ORD0000366,PROD00091,2,36997.61,0.05,70295.46
ITEM00002141,ORD0000678,PROD00052,2,3686.71,0.0,7373.42
ITEM00002142,ORD0001004,PROD00002,1,9793.58,0.0,9793.58
ITEM00002143,ORD0001970,PROD00049,3,36803.75,0.0,110411.25
ITEM00002144,ORD0001661,PROD00023,4,10927.01,0.2,34966.43
ITEM00002145,ORD0001006,PROD00086,2,7222.29,0.1,13000.12
ITEM00002146,ORD0003465,PROD00093,1,10532.57,0.0,10532.57
ITEM00002147,ORD0002249,PROD00035,3,29473.68,0.0,88421.04
ITEM00002148,ORD0000210,PROD00026,2,20955.68,0.0,41911.36
ITEM00002149,ORD0001125,PROD00066,3,45048.76,0.1,121631.65
ITEM00002150,ORD0001102,PROD00045,5,24509.37,0.1,110292.16
ITEM00002151,ORD0000256,PROD00058,2,18182.64,0.0,36365.28
ITEM00002152,ORD0002825,PROD00031,4,27602.46,0.05,104889.35
ITEM00002153,ORD0001915,PROD00081,4,11731.11,0.0,46924.44
ITEM00002154,ORD0000622,PROD00055,1,23334.75,0.0,23334.75
ITEM00002155,ORD0000238,PROD00064,1,22156.12,0.1,19940.51
ITEM00002156,ORD0001765,PROD00067,1,9721.17,0.0,9721.17
ITEM00002157,ORD0003880,PROD00049,4,36803.75,0.05,139854.25
ITEM00002158,ORD0000060,PROD00031,5,27602.46,0.05,131111.68
ITEM00002159,ORD0002114,PROD00053,5,32924.49,0.0,164622.45
ITEM00002160,ORD0002972,PROD00039,4,5270.61,0.0,21082.44
ITEM00002161,ORD0001447,PROD00012,4,41743.91,0.15,141929.29
ITEM00002162,ORD0003179,PROD00046,2,17992.73,0.05,34186.19
ITEM00002163,ORD0000841,PROD00059,3,12601.2,0.15,32133.06
ITEM00002164,ORD0002949,PROD00023,2,10927.01,0.15,18575.92
ITEM00002165,ORD0003951,PROD00006,4,6374.03,0.0,25496.12
ITEM00002166,ORD0002413,PROD00021,4,22045.15,0.15,74953.51
ITEM00002167,ORD0003426,PROD00078,4,4156.2,0.0,16624.8
ITEM00002168,ORD0003128,PROD00001,2,24639.04,0.1,44350.27
ITEM00002169,ORD0000415,PROD00002,1,9793.58,0.0,9793.58
ITEM00002170,ORD0002057,PROD00042,1,28474.31,0.05,27050.59
ITEM00002171,ORD0002173,PROD00087,4,12584.23,0.05,47820.07
ITEM00002172,ORD0003989,PROD00051,4,26642.17,0.05,101240.25
ITEM00002173,ORD0001264,PROD00006,2,6374.03,0.1,11473.25
ITEM00002174,ORD0001675,PROD00025,5,14036.44,0.0,70182.2
ITEM00002175,ORD0001117,PROD00073,4,22314.85,0.2,71407.52
ITEM00002176,ORD0001569,PROD00023,4,10927.01,0.1,39337.24
ITEM00002177,ORD0001864,PROD00015,3,16977.12,0.05,48384.79
ITEM00002178,ORD0002127,PROD00047,4,19432.07,0.05,73841.87
ITEM00002179,ORD0002336,PROD00070,4,2111.98,0.0,8447.92
ITEM00002180,ORD0000319,PROD00014,4,32042.32,0.0,128169.28
ITEM00002181,ORD0001758,PROD00043,1,1033.45,0.05,981.78
ITEM00002182,ORD0003166,PROD00013,3,12889.42,0.0,38668.26
ITEM00002183,ORD0000351,PROD00082,5,24230.95,0.0,121154.75
ITEM00002184,ORD0001263,PROD00050,4,29435.69,0.05,111855.62
ITEM00002185,ORD0002720,PROD00073,2,22314.85,0.05,42398.22
ITEM00002186,ORD0001489,PROD00019,1,21401.39,0.0,21401.39
ITEM00002187,ORD0000159,PROD00020,1,36266.39,0.15,30826.43
ITEM00002188,ORD0000997,PROD00087,1,12584.23,0.1,11325.81
ITEM00002189,ORD0001043,PROD00039,4,5270.61,0.2,16865.95
ITEM00002190,ORD0001210,PROD00031,5,27602.46,0.0,138012.3
ITEM00002191,ORD0000468,PROD00086,4,7222.29,0.15,24555.79
ITEM00002192,ORD0002206,PROD00001,3,24639.04,0.05,70221.26
ITEM00002193,ORD0001515,PROD00020,1,36266.39,0.1,32639.75
ITEM00002194,ORD0002170,PROD00056,2,23188.7,0.05,44058.53
ITEM00002195,ORD0000913,PROD00062,3,15772.0,0.0,47316.0
ITEM00002196,ORD0002146,PROD00059,2,12601.2,0.0,25202.4
ITEM00002197,ORD0001498,PROD00026,5,20955.68,0.0,104778.4
ITEM00002198,ORD0000116,PROD00098,5,11569.88,0.05,54956.93
ITEM00002199,ORD0003333,PROD00014,3,32042.32,0.0,96126.96
ITEM00002200,ORD0003587,PROD00026,4,20955.68,0.1,75440.45
ITEM00002201,ORD0000179,PROD00067,2,9721.17,0.05,18470.22
ITEM00002202,ORD0000360,PROD00066,5,45048.76,0.1,202719.42
ITEM00002203,ORD0002073,PROD00099,2,1583.05,0.0,3166.1
ITEM00002204,ORD0004136,PROD00039,5,5270.61,0.0,26353.05
ITEM00002205,ORD0001508,PROD00007,3,3268.05,0.1,8823.74
ITEM00002206,ORD0001734,PROD00014,1,32042.32,0.1,28838.09
ITEM00002207,ORD0001529,PROD00001,1,24639.04,0.0,24639.04
ITEM00002208,ORD0000348,PROD00009,1,28460.8,0.05,27037.76
ITEM00002209,ORD0003502,PROD00005,3,25505.44,0.0,76516.32
ITEM00002210,ORD0002511,PROD00003,1,4841.6,0.05,4599.52
ITEM00002211,ORD0003376,PROD00067,3,9721.17,0.0,29163.51
ITEM00002212,ORD0000935,PROD00090,1,24075.28,0.2,19260.22
ITEM00002213,ORD0001403,PROD00026,5,20955.68,0.0,104778.4
ITEM00002214,ORD0001842,PROD00085,4,30956.16,0.1,111442.18
ITEM00002215,ORD0001003,PROD00028,4,3343.12,0.05,12703.86
ITEM00002216,ORD0002045,PROD00080,5,1983.77,0.0,9918.85
ITEM00002217,ORD0004069,PROD00041,1,31482.01,0.05,29907.91
ITEM00002218,ORD0000953,PROD00087,5,12584.23,0.2,50336.92
ITEM00002219,ORD0000386,PROD00060,5,26022.82,0.1,117102.69
ITEM00002220,ORD0000103,PROD00021,1,22045.15,0.1,19840.64
ITEM00002221,ORD0004050,PROD00004,4,14185.5,0.0,56742.0
ITEM00002222,ORD0001343,PROD00044,4,25709.47,0.05,97695.99
ITEM00002223,ORD0003372,PROD00009,2,28460.8,0.15,48383.36
ITEM00002224,ORD0003376,PROD00053,5,32924.49,0.1,148160.2
ITEM00002225,ORD0002532,PROD00029,2,11616.0,0.0,23232.0
ITEM00002226,ORD0000821,PROD00067,3,9721.17,0.1,26247.16
ITEM00002227,ORD0001936,PROD00091,4,36997.61,0.05,140590.92
ITEM00002228,ORD0000734,PROD00032,1,21985.37,0.15,18687.56
ITEM00002229,ORD0002534,PROD00030,5,31849.17,0.1,143321.26
ITEM00002230,ORD0002607,PROD00058,4,18182.64,0.05,69094.03
ITEM00002231,ORD0003698,PROD00046,3,17992.73,0.05,51279.28
ITEM00002232,ORD0003933,PROD00022,5,36913.73,0.05,175340.22
ITEM00002233,ORD0003032,PROD00026,5,20955.68,0.1,94300.56
ITEM00002234,ORD0000016,PROD00078,5,4156.2,0.1,18702.9
ITEM00002235,ORD0002540,PROD00068,5,27586.06,0.05,131033.78
ITEM00002236,ORD0001826,PROD00074,3,7552.65,0.05,21525.05
ITEM00002237,ORD0004009,PROD00068,1,27586.06,0.2,22068.85
ITEM00002238,ORD0003119,PROD00047,2,19432.07,0.0,38864.14
ITEM00002239,ORD0002925,PROD00007,3,3268.05,0.0,9804.15
ITEM00002240,ORD0000286,PROD00014,3,32042.32,0.0,96126.96
ITEM00002241,ORD0002897,PROD00050,2,29435.69,0.05,55927.81
ITEM00002242,ORD0000619,PROD00087,3,12584.23,0.05,35865.06
ITEM00002243,ORD0004192,PROD00035,2,29473.68,0.0,58947.36
ITEM00002244,ORD0001162,PROD00098,1,11569.88,0.05,10991.39
ITEM00002245,ORD0003674,PROD00068,5,27586.06,0.0,137930.3
ITEM00002246,ORD0001626,PROD00003,4,4841.6,0.15,16461.44
ITEM00002247,ORD0001923,PROD00022,1,36913.73,0.0,36913.73
ITEM00002248,ORD0001783,PROD00076,2,8213.19,0.0,16426.38
ITEM00002249,ORD0000952,PROD00099,3,1583.05,0.1,4274.23
ITEM00002250,ORD0000082,PROD00070,3,2111.98,0.05,6019.14
ITEM00002251,ORD0002308,PROD00069,2,20171.63,0.0,40343.26
ITEM00002252,ORD0000769,PROD00039,1,5270.61,0.05,5007.08
ITEM00002253,ORD0001994,PROD00057,4,31419.96,0.1,113111.86
ITEM00002254,ORD0000175,PROD00049,1,36803.75,0.15,31283.19
ITEM00002255,ORD0000992,PROD00037,4,10709.86,0.05,40697.47
ITEM00002256,ORD0002524,PROD00057,1,31419.96,0.1,28277.96
ITEM00002257,ORD0004178,PROD00076,3,8213.19,0.0,24639.57
ITEM00002258,ORD0002447,PROD00077,3,4512.83,0.1,12184.64
ITEM00002259,ORD0001658,PROD00076,5,8213.19,0.0,41065.95
ITEM00002260,ORD0000062,PROD00098,2,11569.88,0.05,21982.77
ITEM00002261,ORD0001202,PROD00030,2,31849.17,0.05,60513.42
ITEM00002262,ORD0000534,PROD00045,4,24509.37,0.0,98037.48
ITEM00002263,ORD0004060,PROD00087,5,12584.23,0.05,59775.09
ITEM00002264,ORD0001675,PROD00062,3,15772.0,0.1,42584.4
ITEM00002265,ORD0003162,PROD00036,2,25163.54,0.2,40261.66
ITEM00002266,ORD0001408,PROD00057,4,31419.96,0.15,106827.86
ITEM00002267,ORD0001039,PROD00028,1,3343.12,0.05,3175.96
ITEM00002268,ORD0001611,PROD00040,4,26930.85,0.1,96951.06
ITEM00002269,ORD0002026,PROD00092,3,22785.65,0.0,68356.95
ITEM00002270,ORD0002948,PROD00090,2,24075.28,0.15,40927.98
ITEM00002271,ORD0002982,PROD00029,3,11616.0,0.05,33105.6
ITEM00002272,ORD0003871,PROD00065,3,15361.54,0.05,43780.39
ITEM00002273,ORD0003084,PROD00080,3,1983.77,0.0,5951.31
ITEM00002274,ORD0003953,PROD00092,4,22785.65,0.2,72914.08
ITEM00002275,ORD0000730,PROD00013,2,12889.42,0.1,23200.96
ITEM00002276,ORD0004124,PROD00009,4,28460.8,0.0,113843.2
ITEM00002277,ORD0003152,PROD00048,4,19471.18,0.05,73990.48
ITEM00002278,ORD0003799,PROD00031,1,27602.46,0.0,27602.46
ITEM00002279,ORD0002224,PROD00006,1,6374.03,0.1,5736.63
ITEM00002280,ORD0003098,PROD00013,4,12889.42,0.0,51557.68
ITEM00002281,ORD0002230,PROD00033,3,14237.63,0.1,38441.6
ITEM00002282,ORD0002949,PROD00031,2,27602.46,0.0,55204.92
ITEM00002283,ORD0000875,PROD00096,5,8593.11,0.1,38669.0
ITEM00002284,ORD0001546,PROD00019,1,21401.39,0.15,18191.18
ITEM00002285,ORD0002579,PROD00055,5,23334.75,0.15,99172.69
ITEM00002286,ORD0002708,PROD00073,3,22314.85,0.05,63597.32
ITEM00002287,ORD0000303,PROD00045,5,24509.37,0.0,122546.85
ITEM00002288,ORD0001322,PROD00031,5,27602.46,0.0,138012.3
ITEM00002289,ORD0001267,PROD00064,5,22156.12,0.0,110780.6
ITEM00002290,ORD0003875,PROD00003,1,4841.6,0.15,4115.36
ITEM00002291,ORD0004091,PROD00049,3,36803.75,0.0,110411.25
ITEM00002292,ORD0000249,PROD00081,5,11731.11,0.2,46924.44
ITEM00002293,ORD0002332,PROD00047,2,19432.07,0.0,38864.14
ITEM00002294,ORD0003277,PROD00025,4,14036.44,0.0,56145.76
ITEM00002295,ORD0003070,PROD00042,4,28474.31,0.15,96812.65
ITEM00002296,ORD0003099,PROD00001,1,24639.04,0.0,24639.04
ITEM00002297,ORD0004116,PROD00025,1,14036.44,0.0,14036.44
ITEM00002298,ORD0001273,PROD00048,4,19471.18,0.05,73990.48
ITEM00002299,ORD0001540,PROD00061,5,29654.17,0.0,148270.85
ITEM00002300,ORD0002703,PROD00002,4,9793.58,0.0,39174.32
ITEM00002301,ORD0003995,PROD00047,4,19432.07,0.15,66069.04
ITEM00002302,ORD0003851,PROD00094,3,30366.64,0.05,86544.92
ITEM00002303,ORD0002746,PROD00088,1,32457.45,0.0,32457.45
ITEM00002304,ORD0004085,PROD00077,5,4512.83,0.2,18051.32
ITEM00002305,ORD0000653,PROD00033,2,14237.63,0.05,27051.5
ITEM00002306,ORD0003025,PROD00082,2,24230.95,0.15,41192.62
ITEM00002307,ORD0000969,PROD00055,1,23334.75,0.1,21001.28
ITEM00002308,ORD0003610,PROD00046,5,17992.73,0.0,89963.65
ITEM00002309,ORD0002948,PROD00087,3,12584.23,0.1,33977.42
ITEM00002310,ORD0000349,PROD00044,5,25709.47,0.1,115692.62
ITEM00002311,ORD0002710,PROD00080,3,1983.77,0.05,5653.74
ITEM00002312,ORD0002899,PROD00068,5,27586.06,0.15,117240.76
ITEM00002313,ORD0003015,PROD00033,1,14237.63,0.0,14237.63
ITEM00002314,ORD0003911,PROD00100,5,5870.04,0.1,26415.18
ITEM00002315,ORD0002395,PROD00038,4,11449.14,0.0,45796.56
ITEM00002316,ORD0003203,PROD00072,4,4790.71,0.0,19162.84
ITEM00002317,ORD0002230,PROD00079,1,28032.28,0.05,26630.67
ITEM00002318,ORD0002568,PROD00093,1,10532.57,0.0,10532.57
ITEM00002319,ORD0004153,PROD00094,5,30366.64,0.05,144241.54
ITEM00002320,ORD0001180,PROD00099,4,1583.05,0.05,6015.59
ITEM00002321,ORD0004076,PROD00091,1,36997.61,0.2,29598.09
ITEM00002322,ORD0002784,PROD00015,5,16977.12,0.0,84885.6
ITEM00002323,ORD0003657,PROD00024,1,21256.79,0.0,21256.79
ITEM00002324,ORD0001130,PROD00056,5,23188.7,0.0,115943.5
ITEM00002325,ORD0001366,PROD00077,5,4512.83,0.05,21435.94
ITEM00002326,ORD0002972,PROD00059,1,12601.2,0.1,11341.08
ITEM00002327,ORD0001639,PROD00083,2,996.44,0.0,1992.88
ITEM00002328,ORD0000423,PROD00049,4,36803.75,0.1,132493.5
ITEM00002329,ORD0001980,PROD00087,4,12584.23,0.1,45303.23
ITEM00002330,ORD0000273,PROD00070,5,2111.98,0.0,10559.9
ITEM00002331,ORD0000456,PROD00056,3,23188.7,0.0,69566.1
ITEM00002332,ORD0001520,PROD00024,5,21256.79,0.0,106283.95
ITEM00002333,ORD0002353,PROD00085,4,30956.16,0.0,123824.64
ITEM00002334,ORD0002666,PROD00060,1,26022.82,0.0,26022.82
ITEM00002335,ORD0000128,PROD00044,4,25709.47,0.0,102837.88
ITEM00002336,ORD0000180,PROD00015,2,16977.12,0.0,33954.24
ITEM00002337,ORD0002567,PROD00060,1,26022.82,0.0,26022.82
ITEM00002338,ORD0004145,PROD00090,3,24075.28,0.0,72225.84
ITEM00002339,ORD0003788,PROD00004,3,14185.5,0.1,38300.85
ITEM00002340,ORD0001138,PROD00015,3,16977.12,0.0,50931.36
ITEM00002341,ORD0003166,PROD00069,3,20171.63,0.1,54463.4
ITEM00002342,ORD0000345,PROD00095,1,2383.13,0.0,2383.13
ITEM00002343,ORD0001047,PROD00026,1,20955.68,0.0,20955.68
ITEM00002344,ORD0003076,PROD00096,2,8593.11,0.0,17186.22
ITEM00002345,ORD0002204,PROD00072,1,4790.71,0.0,4790.71
ITEM00002346,ORD0001603,PROD00060,5,26022.82,0.0,130114.1
ITEM00002347,ORD0001799,PROD00046,5,17992.73,0.1,80967.28
ITEM00002348,ORD0000798,PROD00052,1,3686.71,0.1,3318.04
ITEM00002349,ORD0002056,PROD00012,3,41743.91,0.2,100185.38
ITEM00002350,ORD0001399,PROD00081,1,11731.11,0.05,11144.55
ITEM00002351,ORD0000693,PROD00046,2,17992.73,0.0,35985.46
ITEM00002352,ORD0002740,PROD00010,4,21479.33,0.15,73029.72
ITEM00002353,ORD0003178,PROD00023,2,10927.01,0.05,20761.32
ITEM00002354,ORD0000288,PROD00045,4,24509.37,0.0,98037.48
ITEM00002355,ORD0001179,PROD00054,1,36912.87,0.15,31375.94
ITEM00002356,ORD0003436,PROD00098,1,11569.88,0.1,10412.89
ITEM00002357,ORD0003533,PROD00066,1,45048.76,0.0,45048.76
ITEM00002358,ORD0002145,PROD00004,2,14185.5,0.0,28371.0
ITEM00002359,ORD0001252,PROD00034,3,6989.97,0.05,19921.41
ITEM00002360,ORD0001014,PROD00028,2,3343.12,0.15,5683.3
ITEM00002361,ORD0003388,PROD00003,1,4841.6,0.15,4115.36
ITEM00002362,ORD0003466,PROD00088,5,32457.45,0.0,162287.25
ITEM00002363,ORD0002083,PROD00089,1,38999.15,0.1,35099.24
ITEM00002364,ORD0000797,PROD00078,3,4156.2,0.1,11221.74
ITEM00002365,ORD0000712,PROD00063,2,12483.91,0.1,22471.04
ITEM00002366,ORD0000580,PROD00076,5,8213.19,0.1,36959.36
ITEM00002367,ORD0002934,PROD00029,3,11616.0,0.05,33105.6
ITEM00002368,ORD0002899,PROD00024,5,21256.79,0.15,90341.36
ITEM00002369,ORD0003998,PROD00011,5,39396.81,0.0,196984.05
ITEM00002370,ORD0003619,PROD00068,4,27586.06,0.0,110344.24
ITEM00002371,ORD0000405,PROD00097,5,31284.13,0.15,132957.55
ITEM00002372,ORD0000263,PROD00088,2,32457.45,0.05,61669.16
ITEM00002373,ORD0002792,PROD00083,3,996.44,0.0,2989.32
ITEM00002374,ORD0000033,PROD00080,5,1983.77,0.0,9918.85
ITEM00002375,ORD0003575,PROD00091,1,36997.61,0.05,35147.73
ITEM00002376,ORD0002245,PROD00095,1,2383.13,0.0,2383.13
ITEM00002377,ORD0000431,PROD00081,3,11731.11,0.1,31674.0
ITEM00002378,ORD0003081,PROD00028,3,3343.12,0.0,10029.36
ITEM00002379,ORD0002435,PROD00087,3,12584.23,0.0,37752.69
ITEM00002380,ORD0000626,PROD00038,1,11449.14,0.1,10304.23
ITEM00002381,ORD0000525,PROD00074,3,7552.65,0.0,22657.95
ITEM00002382,ORD0001782,PROD00037,2,10709.86,0.15,18206.76
ITEM00002383,ORD0003187,PROD00071,5,10168.48,0.05,48300.28
ITEM00002384,ORD0001991,PROD00099,4,1583.05,0.0,6332.2
ITEM00002385,ORD0002052,PROD00087,5,12584.23,0.1,56629.04
ITEM00002386,ORD0003103,PROD00047,2,19432.07,0.0,38864.14
ITEM00002387,ORD0001123,PROD00017,2,1380.2,0.0,2760.4
ITEM00002388,ORD0002414,PROD00038,4,11449.14,0.0,45796.56
ITEM00002389,ORD0001355,PROD00025,3,14036.44,0.0,42109.32
ITEM00002390,ORD0001481,PROD00075,1,21538.55,0.05,20461.62
ITEM00002391,ORD0000654,PROD00022,4,36913.73,0.1,132889.43
ITEM00002392,ORD0003596,PROD00069,5,20171.63,0.0,100858.15
ITEM00002393,ORD0001497,PROD00093,2,10532.57,0.1,18958.63
ITEM00002394,ORD0002125,PROD00024,4,21256.79,0.15,72273.09
ITEM00002395,ORD0000042,PROD00001,2,24639.04,0.0,49278.08
ITEM00002396,ORD0001237,PROD00067,3,9721.17,0.05,27705.33
ITEM00002397,ORD0002037,PROD00071,3,10168.48,0.1,27454.9
ITEM00002398,ORD0001823,PROD00038,3,11449.14,0.05,32630.05
ITEM00002399,ORD0000275,PROD00074,3,7552.65,0.05,21525.05
ITEM00002400,ORD0001542,PROD00028,4,3343.12,0.05,12703.86
ITEM00002401,ORD0003580,PROD00008,4,37921.27,0.1,136516.57
ITEM00002402,ORD0001639,PROD00053,4,32924.49,0.0,131697.96
ITEM00002403,ORD0001210,PROD00095,4,2383.13,0.15,8102.64
ITEM00002404,ORD0003953,PROD00045,2,24509.37,0.15,41665.93
ITEM00002405,ORD0003341,PROD00020,1,36266.39,0.05,34453.07
ITEM00002406,ORD0001052,PROD00040,1,26930.85,0.1,24237.76
ITEM00002407,ORD0003501,PROD00006,4,6374.03,0.05,24221.31
ITEM00002408,ORD0002400,PROD00016,3,39122.87,0.15,99763.32
ITEM00002409,ORD0001347,PROD00055,5,23334.75,0.0,116673.75
ITEM00002410,ORD0002103,PROD00049,5,36803.75,0.05,174817.81
ITEM00002411,ORD0002228,PROD00043,1,1033.45,0.05,981.78
ITEM00002412,ORD0001928,PROD00074,4,7552.65,0.15,25679.01
ITEM00002413,ORD0000566,PROD00076,1,8213.19,0.1,7391.87
ITEM00002414,ORD0000178,PROD00071,3,10168.48,0.0,30505.44
ITEM00002415,ORD0002295,PROD00009,2,28460.8,0.15,48383.36
ITEM00002416,ORD0002458,PROD00005,2,25505.44,0.15,43359.25
ITEM00002417,ORD0003722,PROD00078,2,4156.2,0.15,7065.54
ITEM00002418,ORD0003267,PROD00066,4,45048.76,0.0,180195.04
ITEM00002419,ORD0003001,PROD00018,3,18573.59,0.15,47362.65
ITEM00002420,ORD0001098,PROD00017,2,1380.2,0.0,2760.4
ITEM00002421,ORD0001740,PROD00060,5,26022.82,0.05,123608.4
ITEM00002422,ORD0000116,PROD00088,5,32457.45,0.0,162287.25
ITEM00002423,ORD0002070,PROD00006,4,6374.03,0.1,22946.51
ITEM00002424,ORD0003343,PROD00018,5,18573.59,0.0,92867.95
ITEM00002425,ORD0003445,PROD00088,1,32457.45,0.05,30834.58
ITEM00002426,ORD0000368,PROD00022,5,36913.73,0.0,184568.65
ITEM00002427,ORD0002283,PROD00036,3,25163.54,0.0,75490.62
ITEM00002428,ORD0003002,PROD00086,2,7222.29,0.05,13722.35
ITEM00002429,ORD0004008,PROD00028,5,3343.12,0.15,14208.26
ITEM00002430,ORD0001999,PROD00022,3,36913.73,0.1,99667.07
ITEM00002431,ORD0003223,PROD00066,1,45048.76,0.05,42796.32
ITEM00002432,ORD0001424,PROD00072,3,4790.71,0.1,12934.92
ITEM00002433,ORD0001690,PROD00002,5,9793.58,0.05,46519.5
ITEM00002434,ORD0000925,PROD00045,3,24509.37,0.2,58822.49
ITEM00002435,ORD0002417,PROD00075,2,21538.55,0.1,38769.39
ITEM00002436,ORD0000759,PROD00038,2,11449.14,0.05,21753.37
ITEM00002437,ORD0001376,PROD00059,1,12601.2,0.0,12601.2
ITEM00002438,ORD0003328,PROD00039,4,5270.61,0.05,20028.32
ITEM00002439,ORD0004072,PROD00030,4,31849.17,0.15,108287.18
ITEM00002440,ORD0002256,PROD00052,3,3686.71,0.05,10507.12
ITEM00002441,ORD0001461,PROD00039,5,5270.61,0.05,25035.4
ITEM00002442,ORD0001963,PROD00038,1,11449.14,0.1,10304.23
ITEM00002443,ORD0001396,PROD00065,3,15361.54,0.05,43780.39
ITEM00002444,ORD0000015,PROD00031,4,27602.46,0.0,110409.84
ITEM00002445,ORD0003600,PROD00021,4,22045.15,0.15,74953.51
ITEM00002446,ORD0000215,PROD00017,1,1380.2,0.0,1380.2
ITEM00002447,ORD0002821,PROD00010,2,21479.33,0.1,38662.79
ITEM00002448,ORD0000273,PROD00045,3,24509.37,0.15,62498.89
ITEM00002449,ORD0001783,PROD00098,2,11569.88,0.1,20825.78
ITEM00002450,ORD0001385,PROD00040,3,26930.85,0.0,80792.55
ITEM00002451,ORD0002654,PROD00056,2,23188.7,0.0,46377.4
ITEM00002452,ORD0003498,PROD00046,1,17992.73,0.0,17992.73
ITEM00002453,ORD0001943,PROD00099,2,1583.05,0.05,3007.79
ITEM00002454,ORD0001807,PROD00069,2,20171.63,0.1,36308.93
ITEM00002455,ORD0003988,PROD00001,2,24639.04,0.0,49278.08
ITEM00002456,ORD0000098,PROD00076,3,8213.19,0.1,22175.61
ITEM00002457,ORD0000948,PROD00043,5,1033.45,0.0,5167.25
ITEM00002458,ORD0001257,PROD00027,2,6847.94,0.15,11641.5
ITEM00002459,ORD0003816,PROD00086,1,7222.29,0.0,7222.29
ITEM00002460,ORD0002596,PROD00044,3,25709.47,0.0,77128.41
ITEM00002461,ORD0002702,PROD00037,4,10709.86,0.15,36413.52
ITEM00002462,ORD0000431,PROD00033,3,14237.63,0.1,38441.6
ITEM00002463,ORD0003688,PROD00008,1,37921.27,0.05,36025.21
ITEM00002464,ORD0001620,PROD00057,5,31419.96,0.1,141389.82
ITEM00002465,ORD0000215,PROD00057,1,31419.96,0.05,29848.96
ITEM00002466,ORD0004062,PROD00100,5,5870.04,0.1,26415.18
ITEM00002467,ORD0002610,PROD00004,5,14185.5,0.05,67381.12
ITEM00002468,ORD0002951,PROD00013,2,12889.42,0.1,23200.96
ITEM00002469,ORD0002811,PROD00061,2,29654.17,0.1,53377.51
ITEM00002470,ORD0003573,PROD00100,4,5870.04,0.0,23480.16
ITEM00002471,ORD0003665,PROD00029,5,11616.0,0.15,49368.0
ITEM00002472,ORD0002377,PROD00087,4,12584.23,0.1,45303.23
ITEM00002473,ORD0002794,PROD00061,1,29654.17,0.15,25206.04
ITEM00002474,ORD0002691,PROD00005,2,25505.44,0.1,45909.79
ITEM00002475,ORD0000923,PROD00009,4,28460.8,0.0,113843.2
ITEM00002476,ORD0002222,PROD00075,2,21538.55,0.05,40923.24
ITEM00002477,ORD0002919,PROD00007,1,3268.05,0.05,3104.65
ITEM00002478,ORD0001136,PROD00084,3,33636.84,0.0,100910.52
